e_score,s_score,g_score,total_score,ticker_year,doc_vector
0.03,15.28,7.98,23.3,REGN_2020,"[-0.551574   -2.3000948  -0.62875324  1.1371489   0.55138165 -1.8722302
 -3.8177772  -0.56904554 -0.3811327   1.462868   -2.3963604   2.2350056
 -0.44506654  0.49728134  2.031406    1.7979482   1.0738354   1.3855972
 -0.60729575  2.2090054  -1.337998    4.547288   -0.97230136  1.745641
  0.69729584  0.7267044  -2.4462464  -2.961878   -0.4732494   2.3697686
  1.0070819   1.2559007  -3.103986    0.05553548 -0.15119793  0.37674108
 -2.0776458  -4.3080316  -0.8694837   0.2856529   1.3164978  -3.881311
 -2.131627   -1.9563555   2.2818966  -0.552747   -0.30819958  0.17907147
 -1.6914496  -1.6083331  -0.694845   -1.891642   -1.5427674   0.18492617
  2.0184324   2.068377   -2.901183    1.6309763  -1.8431365   3.8125875
 -0.31920588 -0.49302816  1.3010223  -0.09621092  3.2250817  -2.741391
  2.918139   -0.39477453 -0.3540632   0.4727505  -1.3731936  -1.763238
  1.486278   -2.1318843   2.0172439  -1.3587533   1.697187    1.6128649
  1.9724207   1.9971536   2.0807724   1.2340311   1.2304076  -0.01920659
  1.0996234   0.93630886 -3.6284075  -0.4232772   0.3413079   0.89757055
  0.62044084  2.2092454  -3.1174467  -2.0525048  -1.637857    0.92943704
 -2.3267736  -3.0073743   0.4689814   1.3154954 ]"
0.01,13.76,7.54,21.32,REGN_2021,"[ 1.22963965e+00 -1.99695134e+00 -5.74260592e-01  7.23517358e-01
  3.31602722e-01 -2.83621788e+00 -2.89299202e+00 -4.01988447e-01
 -3.83572161e-01  1.73836088e+00 -2.22457075e+00  3.17059565e+00
 -3.21166724e-01  3.88016969e-01  1.50502825e+00  1.44099522e+00
  7.99508035e-01  5.75295985e-01 -1.37882328e+00  1.44020903e+00
 -9.77450609e-01  2.20468116e+00 -1.50676680e+00  2.07350183e+00
 -1.05581045e-01  1.94081175e+00 -2.38113070e+00 -3.05593705e+00
 -2.23633379e-01  1.41097701e+00  1.31564224e+00  1.80277312e+00
 -2.84208894e+00  3.30043644e-01  6.53333843e-01  5.80157042e-01
 -8.69286418e-01 -4.45045328e+00 -1.01540816e+00  1.20068491e+00
  1.31339145e+00 -4.77734947e+00 -1.41548431e+00 -2.01357317e+00
  2.41605949e+00 -6.79909229e-01  8.81959379e-01  8.59032094e-01
 -1.55024779e+00 -5.34407973e-01 -1.01669312e+00 -8.75806272e-01
  6.39158130e-01  1.06479323e+00  1.30077291e+00  2.85910964e+00
 -2.32408357e+00  2.86311984e-01 -1.47166264e+00  3.43731642e+00
 -7.32479453e-01  1.93710133e-01  2.41007209e-01 -8.08336079e-01
  3.68506384e+00 -3.27639294e+00  2.11153460e+00 -1.22241843e+00
  3.54472175e-03  1.25906897e+00 -6.41956210e-01 -1.27499115e+00
  1.27641344e+00 -3.47951436e+00 -3.04410309e-01 -2.24872422e+00
  2.02055693e+00  1.50508404e+00  2.96410322e+00  1.37486470e+00
  2.86072612e+00  1.62983322e+00  1.01366079e+00  4.31030929e-01
 -4.47344273e-01  2.23473573e+00 -4.00507450e+00 -6.96525872e-01
  1.21602960e-01  5.60277216e-02  2.16500807e+00  2.40320635e+00
 -2.44958115e+00 -1.44429529e+00 -2.09714031e+00  1.56907070e+00
 -2.56344390e+00 -2.37483478e+00  1.10239886e-01  1.76947892e+00]"
2.46,8.39,7.36,18.11,SBAC_2019,"[-1.3213234  -2.419507   -0.7383454   1.3238986  -0.05892553 -0.9751756
  1.0135045   0.16994895 -2.2354505  -0.69525     2.9675891   0.710282
  0.44206563 -2.098923   -0.49347347 -2.0823715  -0.5525357  -0.9118442
  1.4575813   0.52349496  0.23415269 -1.1459907  -4.1245646   1.9448817
 -0.67592853 -0.4245978  -2.4109569  -0.32274836  2.3814387   0.3372652
  1.7548672   2.6543448   1.2652541  -3.3466067   0.24221557 -0.07378643
  1.4039153   0.24900712 -2.8791056  -2.5855477  -1.9867598  -0.2694869
  3.156231   -5.309212   -1.3933481  -0.8063621   3.0414116   0.5534791
  2.1196785  -1.2319345  -0.36665994 -2.371399    0.1742772  -1.0741197
 -2.1377022   1.5119991   3.880547   -2.745583    0.6216731   0.24914926
  1.0342443   4.750295    1.2593197  -0.6817345  -1.9575118  -1.2134002
 -0.04981878  0.82631207  0.41688606 -0.13263875 -1.0584573  -3.275887
  1.4150883   1.0913142  -3.3922696  -0.31194386 -2.6373749   0.62152857
 -1.6949626  -1.5449585  -0.5339642  -0.6416017  -3.6007395   2.6812534
 -0.7984642   0.67081547  3.3832421   1.3161204   1.3871332   1.9679358
 -1.2270514  -0.9275667   1.0618161  -2.6093354   0.63992244  2.3032176
  1.3171254  -0.40418324  1.4088881   3.148273  ]"
2.36,7.76,7.2,17.32,SBAC_2020,"[-2.3108022  -2.0420685  -0.6304263   1.4845755   0.63735396 -2.1960769
  1.1155869   0.30936658 -3.0489435   0.39621475  3.117368   -0.614555
  0.47856355 -0.8774147  -0.8779702  -3.2755985  -0.3594103  -0.06772654
  0.48762953  1.6899145   0.4308973  -1.4377062  -4.1077523   2.8539839
 -0.79239255 -0.43621194 -2.7656348   0.29220137  1.4169792  -1.6679617
  2.0799885   2.3526163   2.5315225  -3.5142787   0.23486944  1.80443
  1.498799    0.01315255 -2.3047857  -2.0473883  -2.433138    0.07703122
  2.4373744  -5.0529723  -2.1059732  -1.3783396   1.9099306   1.4917957
  2.0900614  -0.43105087 -0.9319164  -3.3801699  -0.42524204 -1.8929696
 -3.0572407   0.36670497  3.618575   -0.5331219  -0.42731014  0.5106958
 -0.11795542  5.832554    0.6713384  -0.4880122  -0.58169603 -1.9504787
 -0.6380895   0.56447244  1.0742848  -0.21640804 -1.2962301  -1.4633347
  1.9326217  -0.03828779 -3.0702622   0.47528675 -2.097126   -0.2252079
 -2.3729537  -1.2588732  -1.3970628  -0.23396027 -3.14696     1.8134414
  0.39992884 -0.108785    2.9010453   1.7439369   1.1733587   2.7385287
 -2.0005736  -1.3810189   1.9235055  -2.132853   -0.65880466  2.3520374
  0.8449018   0.15012968  1.0985192   2.6813014 ]"
2.78,7.05,6.44,16.27,SBAC_2021,"[-2.7069597  -2.3645852  -0.5586901   2.2058072   0.28852013 -2.127909
  1.2822926   0.5133664  -3.0977516   1.2301246   3.6975257  -0.3104085
  0.77557236 -1.0064785  -0.276576   -3.174447   -1.09494    -0.16402616
  0.37482664  1.3916241  -0.21565521 -1.555965   -3.821487    2.5363925
 -0.38039154 -0.02138549 -3.1403012  -0.01045041  1.7344959  -0.9819856
  1.7772752   2.6526418   2.3684723  -3.7008529  -0.28484     1.0801293
  2.0466647  -0.73210686 -2.8992653  -2.256438   -2.683704   -0.14971837
  1.4551858  -5.0565224  -2.015886   -0.791226    1.1519897   1.2957917
  2.4107513  -0.22494273 -1.0849792  -3.291532   -0.73903555 -1.7976599
 -3.0158148   0.02363659  3.5814443  -0.5966511  -0.06623048  0.7016827
 -0.08839108  5.5485044   1.5215552  -0.25236878 -0.73169774 -1.7929395
 -0.673577    0.47931033  1.8355515  -0.5206538  -0.86662555 -1.2328461
  1.8320214  -0.357438   -2.8603306   0.31388086 -1.5577912  -0.8882212
 -2.113952   -1.5559089  -1.5311586  -0.47180474 -2.7718673   1.4214562
  0.05668183 -0.48460752  2.7361057   0.22219676  1.6762544   2.8624992
 -2.086397   -2.3219717   1.7639165  -2.076708   -0.7247831   2.0641642
  0.7156708  -0.45077044  1.4216764   2.8553247 ]"
3.15,12.99,5.11,21.23,SBUX_2019,"[-0.26965815 -0.9778305  -3.1239188   1.1679095  -0.98579276  1.2135856
 -0.25510478 -0.2849364  -1.9643328   1.2537653   1.898015   -0.04059215
 -0.529919    0.03816706  1.4440447  -1.825829    2.2445385  -2.225505
 -1.1690594  -2.3876517  -1.1010648   0.33909565  2.1945977  -1.7097297
  2.2761152  -0.5962793  -2.7609987  -0.3025775   0.28929633 -3.139586
 -1.2985363   0.79384416 -0.3550606   0.45340705 -2.668029    2.0780017
  3.309374   -1.3761202  -1.4275368  -0.5723653  -1.6188859  -2.3403914
 -0.12098011 -0.29721734 -0.9925357  -1.5677975  -1.7928602   1.1200525
  2.3301046  -1.8089861  -0.36686072  0.06429928  1.771384    3.7292774
 -0.7457934  -0.4131554   0.44090062  0.42679745 -1.1882496   0.494916
  0.25785586 -2.8028288   3.554533   -3.4366827   1.9923735   0.15901491
  3.4380167  -1.4576553  -1.5679061   0.7242269   0.53524816  3.6404572
  0.6998964  -3.0540311   0.970334    0.36092368  3.9932868  -4.597625
  1.9220312  -4.425731   -0.10943861  1.4933937  -2.2414742   0.3937946
  0.29058132 -1.2795484  -3.7167153  -0.49583414  3.6464617  -0.43583852
 -1.1375736   6.059181   -0.77156466  6.2968655  -2.668471    1.8879298
  0.8934119  -4.017506    1.824589   -0.79020476]"
3.18,13.03,4.95,21.15,SBUX_2020,"[-2.9037461e+00 -3.9441672e-01 -1.9803373e+00  5.2759337e-01
 -6.1582929e-01  3.7922788e-01 -6.5621629e-02 -1.3481038e+00
 -8.2460690e-01  4.8092264e-01  2.4875147e+00 -7.2139204e-01
 -2.3733277e+00 -1.3043989e+00  1.3373624e+00 -1.2426161e+00
  1.6578881e+00 -2.8782597e+00 -3.6444849e-01 -3.3429484e+00
 -1.5410440e+00  1.4992068e+00  1.0981361e+00 -1.6301366e+00
  2.7077615e+00  9.4524360e-01 -2.7376831e+00 -1.1330974e+00
  1.0099369e+00 -3.9240649e+00 -2.0316048e+00  2.1579584e-01
 -6.1601762e-02  1.7128305e+00 -3.1273124e+00  3.5028036e+00
  4.3124218e+00 -2.6078565e+00 -1.3021736e+00 -7.8896457e-01
 -7.8060949e-01 -1.4491938e+00 -1.8882407e+00 -1.1951159e+00
 -2.7159836e+00 -2.5198226e+00 -1.0113477e+00  1.5307496e+00
  2.0700533e+00 -2.6347020e-01 -8.7530208e-01 -1.3295020e+00
  3.6189878e-01  2.7494237e+00  4.6199295e-01  1.1935601e+00
 -2.5996199e-01  1.1086354e+00 -4.2572787e-01 -2.1590419e-01
  7.7300340e-01 -1.4961925e+00  3.2498581e+00 -2.8560658e+00
  2.2636025e+00 -4.9727339e-01  2.8077350e+00 -2.3439208e-01
 -3.6222973e-01  1.2478252e-01  2.7187556e-02  4.1608558e+00
  1.7790061e+00 -2.7609286e+00  1.9810236e+00  5.0392519e-03
  4.6364331e+00 -4.0121250e+00  1.0649035e+00 -4.2617373e+00
 -5.8495665e-01  1.1891104e+00 -2.0616875e+00  1.2809938e+00
  6.3733155e-01 -2.0339296e+00 -1.7364240e+00  6.4259663e-02
  2.6903527e+00 -4.8826450e-01 -1.4519160e+00  6.5462546e+00
 -9.5629811e-02  6.2568893e+00 -3.0747259e+00  2.5502417e+00
  1.8845708e+00 -3.0326574e+00  1.7420511e+00 -1.6413412e+00]"
2.87,13.53,4.57,20.98,SBUX_2021,"[-2.9655957  -1.1105382  -3.4061275  -1.8175031  -0.23122232  0.05731401
 -1.4383796  -0.90857697 -0.8750269   0.6394546   2.2835355  -0.14149642
 -0.00770948 -1.7441559   1.4479605  -1.5239658   2.6029315  -2.1805735
  0.11330913 -3.2867923  -0.7424727   2.7050498   3.0383537  -1.4485611
  3.5629253   0.70674956 -2.5827549  -0.96326494  1.7660561  -2.7140124
 -2.2131054   1.3749069   0.21403505  1.8220135  -3.1693106   2.5409617
  4.564833   -3.7308967   0.46834275 -1.9222299  -1.6865531  -0.8393304
 -1.5707752  -0.65520316 -2.6112823  -1.4192313  -3.2639623   1.2492096
  2.0960948  -0.6987367  -0.01869226 -0.36402008  0.20037521  1.7450769
 -0.76968914  0.7565527   0.8827903   1.1586249  -0.6923808   0.48299026
 -0.21358165 -2.2131708   3.0990467  -3.5837524   1.8786697  -0.19694643
  2.1270604   0.37919804 -0.08839782  0.5949514  -0.36745435  4.234406
  1.8523766  -3.9607513   1.1781204   0.37736157  4.331289   -3.5278754
  0.40426043 -4.334775    0.6002313   1.9726934  -1.431204    0.8122476
  1.059732   -1.8221717  -3.4833403   0.37955084  3.370708    0.21093313
 -0.8258355   5.9912      0.7871018   5.368662   -1.5362605   3.190918
  1.0560395  -3.46456     0.77632576 -2.0373998 ]"
6.11,14.41,4.24,24.78,SBUX_2022,"[-3.9518087e+00 -2.5122613e-01 -2.1001673e+00 -4.0617836e-01
 -1.2813991e+00  5.5448651e-01 -1.6711859e-01 -9.5211971e-01
 -1.8493345e+00  2.1999104e+00  1.5879340e+00  1.6894437e-01
 -1.3393964e+00 -7.4617696e-01  3.7196586e-01 -2.7609258e+00
  7.7283502e-01 -3.5548759e+00 -9.2949009e-01 -3.1800151e+00
 -8.3348399e-01  2.9122388e+00  2.0133011e+00 -2.5347583e+00
  2.2829103e+00  2.4855646e-01 -2.1058714e+00 -1.4507917e+00
  1.9927229e+00 -2.2971301e+00 -1.5950990e+00  1.4261614e+00
 -4.1256925e-01  1.3002394e+00 -3.6502399e+00  2.5400908e+00
  4.9575987e+00 -2.5686283e+00  1.0591882e-01 -9.2165911e-01
 -9.7011042e-01 -1.0899889e+00 -1.5390077e+00 -6.1521482e-02
 -2.7278318e+00 -2.1795125e+00 -2.7328284e+00  1.9346603e+00
  2.2346270e+00 -9.3267307e-02 -6.4286381e-01  3.8321087e-01
  1.0058930e+00  1.9187158e+00 -5.8259147e-01 -7.4768776e-01
  3.4515652e-01  2.4441955e+00 -2.0107886e-01 -2.3804446e-01
 -2.6764497e-01 -1.3675842e+00  4.4235687e+00 -2.6208282e+00
  2.9675925e+00  9.6408987e-01  1.9353979e+00  1.0484569e+00
 -1.6932523e-01 -1.6265762e-01 -2.5526223e-01  4.9895182e+00
  1.5625499e+00 -4.2946544e+00  6.5019816e-01 -4.5514265e-03
  4.2112494e+00 -4.0643964e+00  2.4588400e-01 -4.7469935e+00
  1.0647529e+00  1.3384862e+00 -1.8373469e+00  1.4975365e+00
  7.1537197e-01 -2.2192256e+00 -2.6656985e+00 -1.3718916e-01
  2.5483606e+00 -8.6758327e-01 -1.4995621e-01  5.6908617e+00
  8.0589247e-01  6.1014223e+00 -1.0190442e+00  4.0069122e+00
  1.4037037e+00 -4.3405685e+00  1.5032818e+00 -1.8098538e+00]"
1.18,13.05,5.81,19.85,SNPS_2019,"[ 2.4715798  -1.9738382  -0.02724785 -0.09010123  2.356283   -1.0760425
 -0.36213252 -1.6272581  -0.34702405  1.8989747   0.41286322 -0.4979204
 -0.89063644 -2.9018774   0.6665637  -0.38784018 -1.9866893   0.72357905
 -2.745402   -1.2018425   2.530277    2.084808   -4.7252007   0.71986026
  0.11770303 -2.0692248  -0.09874763  0.4794549  -0.11955203 -0.44452783
  5.748229   -0.33381194  3.1649997   1.606606    0.40921116  0.41444024
 -3.4557443  -0.8788379  -2.228448    0.03272708  3.4061112   0.44547078
  0.42791197 -4.0455427   1.4748096   1.2379544  -0.05011787 -0.61840606
  0.33105156 -0.62734234 -1.3914647  -0.9979194   0.12631471 -1.9138949
 -0.9257368   2.3039582   0.65450835  0.3755747  -2.5513027  -0.42644984
  1.905433    2.2434678   0.33332768 -2.0558639   1.3136075  -3.762021
  2.7438593   1.239862   -0.8533036  -3.4351637  -1.256193   -2.2427952
 -2.8542466   0.9906159   4.348674   -0.6986364  -0.7427354  -0.05654385
 -0.11295282 -0.6622622  -0.6002254   1.9382817  -4.391682    0.99260306
  1.8479375  -1.2423167   0.01914001 -2.5577745  -0.7522294   1.0192173
 -4.241949    1.9590533  -2.1968718  -1.791995    2.3808708   1.3401872
 -2.7759075   2.9949276   3.5648012   0.25957757]"
1.18,12.11,5.45,18.74,SNPS_2020,"[ 3.523658   -1.9585238   0.24320959 -0.25121865  1.6733575  -2.3465743
 -1.7601807  -2.0762303  -1.5528961   0.60486513 -0.90676826  0.5641224
  0.2801247  -0.9076968  -0.341997    0.76598215 -1.734897   -0.9492236
 -3.4591098   0.6167162   2.6300128   1.7504486  -3.4679961   0.42565948
 -1.2184025  -2.016279   -0.27221125 -0.97218806 -0.98403883 -0.2415916
  4.6434307   0.21390153  2.5450635   2.1184509  -0.2337063   1.1330376
 -2.261106   -2.2902038  -1.2906648   0.52613944  1.8147465   1.4655597
  1.4166487  -4.4451127  -0.8203995   1.22183     0.21682665 -0.40469518
  0.8705727  -0.69368684 -1.3456135  -0.5815421   0.17920822 -2.385618
 -0.9758062   3.8695498   1.7749988   2.0606241  -2.3402185  -0.5589507
  1.517554    2.074094    0.35175014 -1.6527727   2.9407194  -2.0211854
  1.870727    0.18495838 -1.4930891  -2.4394763  -0.61190706 -0.36457443
 -2.8074067   0.29061627  2.7193916  -0.96086943 -1.0718845   0.0754482
  0.40067196  0.17340349 -1.175583    2.7690482  -3.1363847   1.1320626
  0.7407288  -1.6333665   0.18001038 -2.032397   -1.70642     0.66925216
 -3.415715    0.7863863  -2.706192   -2.4298925   1.993547    1.1382793
 -1.7450804   2.2444527   2.6489663   0.38112092]"
1.1,9.07,4.3,14.46,SNPS_2021,"[ 2.369379   -0.93698174  0.72270554 -1.0383699   1.6549649  -2.3147354
 -2.1050444  -1.776782   -0.6504543   1.3640419  -0.66743207  1.3891667
  0.18163683 -1.2372184  -0.60928327  0.05688647 -2.5938795  -0.7587179
 -4.163983    0.18107465  3.133752    3.1224637  -2.9924192   0.9382891
 -2.025025   -1.6478564  -0.25527993 -1.2321731  -1.7425895  -0.5481757
  3.1895576   0.81212807  3.0697749   2.0528786   0.2646305   0.1642421
 -3.9300864  -1.4957539  -1.1800753   1.7386653   1.0971287   0.8821053
  0.61270636 -2.9199998   1.1737052   0.8567386   0.9312036  -0.5918476
  2.1659567  -0.0890702  -0.18297552 -1.5723108  -0.15081356 -1.3867401
 -1.0833019   3.8570237   1.031       2.327392   -1.8795732  -0.49037135
  1.0773396   2.5420353   0.21621531 -1.018301    4.221063   -1.7539183
  3.0088737   0.48527706 -1.1532668  -0.46455756 -0.4199753  -0.90028507
 -2.9879513   0.16211885  3.06778    -1.4422549  -0.5274692  -0.9529167
  1.0243969   1.1881757  -1.0448575   2.319607   -3.0038233   0.8052888
  1.3377542  -1.3759573   0.83376527 -2.7797172  -1.300724    0.7062528
 -3.2069254   1.1075476  -3.5515459  -1.8973881   1.5205877   0.10849831
 -2.0830119   2.3918543   2.8209457  -0.44152895]"
2.49,7.16,4.12,13.76,SNPS_2022,"[ 1.7723695   0.75734127 -0.02443786 -0.5343284   1.1932317  -2.67758
 -1.0136803  -0.74396396  0.2652854   2.0914407  -1.3439163   0.67637837
 -0.4828299  -1.0564581  -0.1663952   0.54413116 -1.8301188  -0.719544
 -5.157626   -0.57754725  2.5355155   2.5836983  -3.1772647   1.5938959
 -0.80527616 -2.2930546  -0.7574626  -0.94082636 -1.8394816  -1.1229949
  3.5569692   0.70364404  2.7644129   1.8367141   0.11090739  0.4845114
 -3.1224823  -0.9392644  -0.61928844  1.3595307   1.7817259   1.7994473
  0.19862358 -3.3497689  -0.39540768  0.91997564  0.7812817  -0.80237824
  1.3978889   0.3360938   0.2013647  -0.69287914 -0.64853543 -2.028961
 -0.08135635  3.1575973   0.57311416  1.9538298  -1.4650198  -0.30526295
  1.110516    2.0136456   0.7655587  -1.0437485   3.2308345  -1.1378664
  2.28164     1.0401783  -1.2546011   0.28890827 -0.7305126  -1.6674393
 -2.3638082   0.5059069   3.1378767  -1.719915   -0.848411   -1.9738537
  0.8312607   1.0120445  -0.41202372  2.614292   -2.9413083   0.35812145
  0.00756845 -1.1055201   0.24418002 -2.965284   -1.0449834  -0.3316003
 -3.651152    0.7387158  -3.4432557  -3.0352132   1.4175043  -0.29334974
 -1.9207306   2.3743174   2.085492   -0.35529208]"
15.5,13.09,7.33,35.96,STLD_2018,"[-0.4127062  -1.7466166  -0.7862655   2.9163487   0.2289092   0.9131472
 -1.1220982   0.11848076 -0.463402    0.6528577   0.32892647 -0.1973772
 -2.1079679  -0.37188473 -1.1875634  -0.32922143 -2.6434865   1.4317889
  0.01435343 -1.5753975   0.91984236 -0.73144907 -1.3255038   1.3817972
 -0.95600545 -2.0116708   0.8062204   1.8887031   0.9739289  -3.4134412
  0.55177003  0.9870254   1.4659793  -0.8994792  -2.4885535  -0.4594761
  4.269233    0.09259389 -0.24027184 -2.3817148  -0.6054275  -0.7429271
  3.2681499  -2.3163452   1.0969474   1.7552159   0.12459299  2.8989415
  0.01937614 -0.6750329  -0.30705902 -0.9088393  -0.55655694 -0.36049348
 -1.4753773  -0.9709007  -0.5134462  -1.2325177  -2.9536414   1.5994798
  3.741839    2.457216    2.63658     0.8987058  -1.9229668   0.3957836
 -0.48455337  0.9932337  -1.67692    -0.1423009  -1.5715523   0.25545728
 -2.309736   -1.7759782  -1.7749135   1.6209815  -0.7974895  -0.38251695
 -2.8075671   0.73902625  2.8199034   1.032028   -2.524147    1.9983625
  3.3716657   1.740724    0.7296644  -0.12580031  0.6639628  -0.24110407
  0.262956   -0.6660955  -1.8429264  -1.6354251  -2.0171945   2.6387637
  2.987132   -0.35440427  2.905005    1.7640057 ]"
14.24,13.62,7.24,35.3,STLD_2019,"[-1.541629   -1.9510871  -0.3982179   4.563665    1.0145016   1.5072323
  0.55630463 -0.14538707 -0.8930136   1.8404667   0.33843255  1.0254455
 -2.838336   -0.7857074   2.7081287  -2.359739    0.31683064  3.8880894
 -0.2944038  -1.8806893   0.16093208 -0.9846525  -1.2230868  -0.6905422
 -0.61743987 -1.6318605   1.5583417   1.6360795  -0.46985766 -4.813441
  2.0191796   0.26931223  0.65359396  0.48894176 -0.73221695  0.67578715
  5.336472    1.8989671  -0.9710763  -3.0037084   0.3622619  -0.12929334
  2.8628051  -1.4694971   1.452537    0.48148447 -0.8045481   1.5165441
 -1.376828   -0.85857475 -1.1372786   0.94563466  1.1105964  -1.1562238
 -2.8296905   1.2960824   1.2149382  -1.5602549  -1.5821183   0.93103343
  2.1644292   3.8879025   1.3816903  -0.9082581  -1.6161814  -0.10148188
 -1.8617566   0.22906917  0.5419175  -0.99259174 -0.57192576 -1.0492384
 -0.32995728 -1.9778681  -3.2621772   2.3948028   0.29113227 -1.85335
 -3.3019168  -2.9144123   0.19577174 -0.9828915  -2.1692092   2.8922524
  1.3151841   3.2275648   2.0219767   1.4918786   0.3731749  -0.80372983
  0.84490573 -0.66023135  0.5482228  -1.0696591  -0.4875327   1.4210626
  3.2035527  -2.3704655  -0.7176598   2.0300586 ]"
13.41,14.22,6.74,34.37,STLD_2020,"[-1.3146003   0.24784955 -2.30234     4.1741767   0.46525127  0.7803827
  0.426865   -1.7034179  -1.9492722   3.8807335   1.4332819  -0.8742604
 -2.6520581   0.44916922  1.7257373  -1.9608259   0.38642344  4.477114
  1.5999289  -1.2309147   0.01443683  0.3712739  -0.32201755  1.524516
  1.6324995  -1.9467835   1.0381435   1.0305564   0.2768338  -4.0803957
  3.1631565  -0.6679227   2.1794338   0.18315433 -0.99409616  0.9015475
  4.745787    0.3098175  -1.1365492  -3.7833614  -0.8118856   1.1566701
  1.9681907  -2.5224094   0.34924954  2.0187101  -0.1436804   1.0092517
 -1.4852902  -0.18271722 -0.6591053  -0.5316412  -0.19407946 -0.13988335
 -2.2148247   2.4208355   0.84823835 -2.2326014  -2.317749    1.3259501
  0.5470939   3.2705379   3.1120589  -0.90539616 -1.659176    1.6392475
 -2.1596172   0.5231703   0.04543688 -1.2585126  -0.34059313 -1.4471892
 -1.8602382  -2.3465981  -4.302846    2.7738433   2.0189621  -3.1422083
 -3.486939   -0.50111777  0.483324    0.8026774  -2.9099593   0.70024073
  1.6537434   2.0946414   1.3904052   0.568852    1.1782285   1.2514389
 -0.11271296 -1.3365417   0.35820374  0.8897809  -0.88238543  0.8887409
  4.2127304  -2.51058     0.2065317   1.9627802 ]"
1.61,8.11,5.84,15.55,STX_2019,"[ 2.7271397  -1.0098596   1.2074504   1.6525892  -0.46693265  3.4858952
 -0.8416512   0.69463646  0.15107048  0.8770149  -2.2618587   0.03351791
 -3.1925259   0.5868357  -0.86261785 -1.6646109  -3.3591442  -1.368643
 -1.0950406  -2.0229566   1.1289079  -0.4993449   0.5518946   2.5917065
 -0.53150326 -0.5645907   0.49116528 -1.4368145  -0.5005889   0.96324426
  2.4213896   1.1146472   0.56349796  0.58466864 -0.03838181 -1.1460912
 -2.6575062  -2.2612882   0.4578317   1.1291081   3.106551   -0.36399823
  2.2197905  -4.1734796   0.25712427  1.5612969   0.8336161   0.33614007
 -0.40958306 -4.011666   -2.620978   -0.99447566 -0.63346785 -0.7749519
  0.2546353   2.1358082   1.6286981  -0.5929594  -2.6582532  -0.06115849
  0.84857774 -0.3998218   1.925389   -0.9779339  -1.1776797  -1.4499506
  0.47887164  0.18838368 -5.0928073  -1.0238696  -0.8436996   1.3958337
 -2.022702    0.2003963   0.4245295   0.53956556  0.7805039  -0.86258614
 -0.5261064  -2.6863964  -0.38608134  0.7063748  -1.5716759  -1.2270131
  1.9029273   0.8964816  -0.02102093 -1.9750217   2.373266    2.5887492
  0.132951    1.763865   -0.6749456   1.0568596   0.7056661  -0.22125937
 -0.4295086   1.500035    3.172857    0.46240178]"
